nama_mobil,kondisi,harga,tahun_kendaraan,kilometer,warna,mesin_enginecc,bahan_bakar,dirakit,penumpang,pintu,daerah,transmisi
2015 Suzuki Ertiga 1.4 GL MPV AT Istimewa Low KM DP 5juta,Mobil Bekas,Rp 125.000.000,2015.0,65 - 70K km,Silver,1373 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2017 Honda Brio 1.2 Satya E Hatchback AT Rawatan Low KM DP 5juta,Mobil Bekas,Rp 123.000.000,2017.0,60 - 65K km,Biru,1199 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2018 Nissan March 1.2 XS Hatchback AT Low KM Rawatan Free BBN,Mobil Bekas,Rp 127.000.000,2018.0,55 - 60K km,Merah,1198 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2023 Toyota Agya 1.2 G Hatchback AT Low KM Istimewa DP 5juta,Mobil Bekas,Rp 155.000.000,2023.0,0 - 5K km,Orange,1197 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2019 Mitsubishi Xpander 1.5 ULTIMATE Wagon AT Low KM DP 5juta,Mobil Bekas,Rp 205.000.000,2019.0,55 - 60K km,Hitam,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2019 Mitsubishi Pajero Sport 2.4 Dakar SUV - Pajak Panjang Setahun Full,Mobil Bekas,Rp 418.000.000,2019.0,80 - 85K km,Hitam,2442 cc,Solar,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2011 Honda CR-V 2.4 2.4 i-VTEC SUV,Mobil Bekas,Rp 125.000.000,2011.0,125 - 130K km,Abu-abu,2354 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Automatic
2022 Wuling Cortez 1.5 EX Lux+ Wagon AT Istimewa KM.13rb DP 9juta,Mobil Bekas,Rp 218.000.000,2022.0,10 - 15K km,Silver,1451 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2022 Mazda 2 1.5 Sedan AT Istimewa Like New KM 2rban,Mobil Bekas,Rp 263.000.000,2022.0,0 - 5K km,Abu-abu,1496 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2018 Hyundai H-1 2.4 Royale MPV AT Bensin Full Service Record,Mobil Bekas,Rp 298.000.000,2018.0,105 - 110K km,Abu-abu,2359 cc,Pertamax,Complete Knock Down (CKD),8.0,5.0,DKI Jakarta,Automatic
2019 Nissan Livina 1.5 VL Wagon,Mobil Bekas,Rp 182.000.000,2019.0,50 - 55K km,Hitam,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2023 Toyota Veloz 1.5 Q Wagon,Mobil Bekas,Rp 262.000.000,2023.0,5 - 10K km,Silver,1496 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2014 Honda Brio 1.2 E Hatchback,Mobil Bekas,Rp 123.000.000,2014.0,90 - 95K km,Putih,1198 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Automatic
2019 Toyota Kijang Innova 2.4 G MPV AT Diesel Istimewa Rawatan,Mobil Bekas,Rp 298.000.000,2019.0,130 - 135K km,Putih,2393 cc,Solar,Complete Knock Down (CKD),8.0,5.0,DKI Jakarta,Automatic
2014 KIA Sorento 2.4 SUV AT Bensin Low KM Istimewa,Mobil Bekas,Rp 188.000.000,2014.0,80 - 85K km,Abu-abu,2359 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,DKI Jakarta,Automatic
2017 Mazda 2 1.5 R Hatchback AT Facelift Low KM DP 9juta,Mobil Bekas,Rp 175.000.000,2017.0,75 - 80K km,Abu-abu,1496 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2016 Toyota Alphard 2.5 G Van Wagon PANORAMIC ROOF Transformers,Mobil Bekas,Rp 639.000.000,2016.0,45 - 50K km,Orange,2494 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,DKI Jakarta,Automatic
2015 Honda Brio 1.2 Satya S Hatchback / DP 7 JT,Mobil Bekas,Rp 99.000.000,2015.0,110 - 115K km,Hitam,1198 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Manual
2021 Toyota Corolla Cross 1.8 Hybrid Wagon,Mobil Bekas,Rp 409.000.000,2021.0,30 - 35K km,Hitam,1798 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2015 Honda City 1.5 E Sedan  (TDP 13jt),Mobil Bekas,Rp 126.000.000,2015.0,145 - 150K km,Hitam,1497 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,Jawa Barat,Manual
2017 Suzuki Baleno 1.4 GL Hatchback premium,Mobil Bekas,Rp 152.000.000,2017.0,55 - 60K km,Merah,1373 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,Jawa Barat,Manual
2021 Daihatsu Rocky 1.0 R TC ADS Wagon premium,Mobil Bekas,Rp 193.000.000,2021.0,55 - 60K km,Hitam,996 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Automatic
2020 Mitsubishi Xpander 1.5 CROSS Premium Package Wagon,Mobil Bekas,Rp 235.000.000,2020.0,80 - 85K km,Putih,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Banten,Automatic
2020 Toyota Avanza 1.5 Veloz MPV ( TDP 18jt),Mobil Bekas,Rp 182.000.000,2020.0,80 - 85K km,Hitam,1496 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
2021 Honda Brio 1.2 E Satya Hatchback Premium,Mobil Bekas,Rp 155.000.000,2021.0,30 - 35K km,Merah,1199 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2017 Toyota Calya G AT Hitam 25rb KM,Mobil Bekas,Rp 135.000.000,2017.0,25 - 30K km,Hitam,1197 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
"2021 Honda CR-V 1,5 VTEC SUV",Mobil Bekas,Rp 410.000.000,2021.0,2150 km,Hitam,1498 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2019 BMW 530i 2.0 M Sport Sedan,Mobil Bekas,Rp 700.000.000,2019.0,19000 km,Hitam,1998 cc,Pertamax,Complete Knock Down (CKD),5.0,4.0,Banten,Automatic
2022 Honda Brio 1.2 E Satya Hatchback Premium,Mobil Bekas,Rp 157.000.000,2022.0,20 - 25K km,Abu-abu,1199 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2019 Mercedes-Benz E300 2.0 Avantgarde SportStyle Sedan,Mobil Bekas,Rp 700.000.000,2019.0,18000 km,Putih,1991 cc,Pertamax,Complete Built Up (CBU),5.0,4.0,Banten,Automatic
2013 Honda CR-V 2.4 2.4 SUV,Mobil Bekas,Rp 185.000.000,2013.0,110 - 115K km,Silver,2354 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Banten,Automatic
2015 Honda Accord 2.4 VTi-L Sedan,Mobil Bekas,Rp 220.000.000,2015.0,79000 km,Putih,2356 cc,Pertamax,Complete Built Up (CBU),5.0,4.0,Banten,Automatic
2021 Honda HR-V 1.5 E SUV,Mobil Bekas,Rp 257.000.000,2021.0,60 - 65K km,Abu-abu,1497 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2023 Mitsubishi Xpander 1.5 CROSS Premium Package Wagon (LOW KM 3rb),Mobil Bekas,Rp 283.000.000,2023.0,0 - 5K km,Hitam,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
2019 Mitsubishi Xpander 1.5 ULTIMATE Wagon,Mobil Bekas,Rp 218.000.000,2019.0,70 - 75K km,Hitam,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Tengah,Automatic
2022 Honda BR-V 1.5 Prestige Honda Sensing SUV Premium,Mobil Bekas,Rp 252.000.000,2022.0,35 - 40K km,Hitam,1498 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
2022 Mitsubishi Xpander 1.5 CROSS Premium Package Wagon,Mobil Bekas,Rp 265.000.000,2022.0,40 - 45K km,Hitam,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Banten,Automatic
2018 BMW 530i 2.0 Luxury Sedan G30 FACELIFT,Mobil Bekas,Rp 650.000.000,2018.0,35 - 40K km,Putih,1998 cc,Pertamax,Complete Knock Down (CKD),5.0,4.0,DKI Jakarta,Automatic
2018 Honda HR-V 1.5 E SUV,Mobil Bekas,Rp 220.000.000,2018.0,65 - 70K km,Silver,1497 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2021 Toyota Avanza 1.5 G TSS MPV premium,Mobil Bekas,Rp 211.000.000,2021.0,30 - 35K km,Silver,1496 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
2014 Daihatsu Xenia 1.0 D STD MPV / DP 5 JT,Mobil Bekas,Rp 97.000.000,2014.0,80 - 85K km,Putih,989 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Manual
2023 Mitsubishi Pajero Sport 2.4 Dakar SUV,Mobil Bekas,Rp 565.000.000,2023.0,5 - 10K km,Hitam,2442 cc,Solar,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
"2017 Honda Jazz 1,5 RS Hatchback",Mobil Bekas,Rp 180.000.000,2017.0,70556 km,Abu-abu,1497 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2020 Honda HR-V 1.5 S SUV,Mobil Bekas,Rp 234.000.000,2020.0,20 - 25K km,Silver,1497 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Manual
2020 Toyota Fortuner 2.4 VRZ SUV Premium,Mobil Bekas,Rp 410.000.000,2020.0,50 - 55K km,Hitam,2393 cc,Solar,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
2020 Honda HR-V 1.5 E SUV,Mobil Bekas,Rp 245.000.000,2020.0,35 - 40K km,Merah,1497 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2019 Honda Mobilio 1.5 E MPV / PROMO DP RINGAN / DATA DIBANTU SAMPAI APPROVE,Mobil Bekas,Rp 162.000.000,2019.0,55 - 60K km,Abu-abu,1496 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
"2005 Isuzu Panther 2,5 GRAND TOURING Mt Istimewa Bisa Kredit Mobil Bekas Malang",Mobil Bekas,Rp 165.000.000,2005.0,12345 km,Hitam,2499 cc,Solar,Complete Knock Down (CKD),7.0,5.0,Jawa Timur,Manual
2013 Honda CR-V 2.4 Prestige SUV At Istimewa Bisa Kredit Mobil Bekas Malang,Mobil Bekas,Rp 205.000.000,2013.0,12345 km,Hitam,2354 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Timur,Automatic
2021 Daihatsu Rocky 1.0 R TC ADS Wagon PREMIUM,Mobil Bekas,Rp 197.000.000,2021.0,35 - 40K km,Hitam,996 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Manual
2019 Mitsubishi Outlander 2.4 PHEV Wagon,Mobil Bekas,Rp 450.000.000,2019.0,30 - 35K km,Hitam,2360 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,Jawa Barat,Automatic
2019 Mitsubishi Xpander 1.5 SPORT Wagon,Mobil Bekas,Rp 183.000.000,2019.0,70 - 75K km,Hitam,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2010 Toyota Avanza 1.3 G MPV,Mobil Bekas,Rp 92.000.000,2010.0,105 - 110K km,Hitam,1298 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2019 Mazda 2 Mazda2 R AT Hitam Metalik,Mobil Bekas,Rp 205.000.000,2019.0,25000 km,Hitam,1496 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2017 Daihatsu Ayla 1.0 X Hatchback / DP 5 JT,Mobil Bekas,Rp 101.000.000,2017.0,105 - 110K km,Merah,998 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Automatic
2018 Honda HR-V 1.5 E SUV,Mobil Bekas,Rp 213.000.000,2018.0,60 - 65K km,Silver,1497 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2018 Toyota Sienta 1.5 V MPV,Mobil Bekas,Rp 179.000.000,2018.0,45 - 50K km,Abu-abu,1497 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2016 Honda Odyssey 2.4 Prestige 2.4 MPV,Mobil Bekas,Rp 337.000.000,2016.0,75 - 80K km,Hitam,2356 cc,Pertamax,Complete Built Up (CBU),6.0,5.0,DKI Jakarta,Automatic
2017 Toyota Yaris 1.5 TRD Sportivo Hatchback - DP MINIM 12 JUTA,Mobil Bekas,Rp 172.000.000,2017.0,35 - 40K km,Silver,1496 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Automatic
2021 Toyota Raize 1.0 GR Sport Wagon,Mobil Bekas,Rp 202.000.000,2021.0,20 - 25K km,Biru,996 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2020 Suzuki Ignis 1.2 GX Hatchback PREMIUM,Mobil Bekas,Rp 132.000.000,2020.0,30 - 35K km,Merah,1197 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2021 Toyota Calya 1.2 G MPV ( LOW KM 15rb),Mobil Bekas,Rp 130.000.000,2021.0,10 - 15K km,Silver,1197 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
2020 Toyota Agya 1.2 TRD Hatchback PREMIUM,Mobil Bekas,Rp 121.000.000,2020.0,30 - 35K km,Hitam,1197 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2018 Honda HR-V 1.5 E SUV,Mobil Bekas,Rp 226.000.000,2018.0,40 - 45K km,Merah,1497 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2022 Toyota Fortuner 2.8 GR Sport SUV Diesel Matic (22 ribu KM),Mobil Bekas,Rp 549.000.000,2022.0,20 - 25K km,Abu-abu,2755 cc,Solar,Complete Knock Down (CKD),7.0,5.0,Jawa Timur,Automatic
"2022 Mitsubishi Xpander 1,5 CROSS Wagon",Mobil Bekas,Rp 273.000.000,2022.0,16000 km,Putih,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Timur,Manual
"2022 BMW 840i 3.0 M Technic Coupe G15 TURBO,M Sport Pro,Pemakaian 2023,pajak Januari 2025, B dari Jakarta PUSAT,a/n Pribadi Odo 1.208 RECORD",Mobil Bekas,Rp 2.150.000.000,2022.0,0 - 5K km,Hitam,2998 cc,Pertamax,Complete Built Up (CBU),4.0,2.0,DKI Jakarta,Automatic
2012 Nissan Grand Livina 1.5 SV MPV,Mobil Bekas,Rp 87.000.000,2012.0,160 - 165K km,Putih,1498 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Yogyakarta,Manual
2019 Honda Jazz 1.5 RS Hatchback,Mobil Bekas,Rp 237.000.000,2019.0,80 - 85K km,Putih,1497 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Tengah,Automatic
"2020 Mazda CX-5 2,5 GT SUV",Mobil Bekas,Rp 385.000.000,2020.0,27071 km,Hitam,2488 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2014 Honda City 1.5 E Sedan,Mobil Bekas,Rp 163.000.000,2014.0,80 - 85K km,Hitam,1497 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,Yogyakarta,Automatic
2022 Toyota Raize 1.0 GR Sport TSS Wagon,Mobil Bekas,Rp 227.000.000,2022.0,15 - 20K km,Putih,996 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Yogyakarta,Automatic
2016 Suzuki Ertiga 1.4 GL MPV,Mobil Bekas,Rp 124.000.000,2016.0,95 - 100K km,Abu-abu,1373 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Yogyakarta,Manual
2014 Honda CR-V 2.4 2.4 Prestige SUV,Mobil Bekas,Rp 183.000.000,2014.0,145 - 150K km,Putih,2354 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Yogyakarta,Automatic
2017 Mazda CX-5 2.5 GT SUV,Mobil Bekas,Rp 339.000.000,2017.0,45 - 50K km,Merah,2488 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,Yogyakarta,Automatic
2015 Mazda CX-5 2.5 GT,Mobil Bekas,Rp 189.000.000,2015.0,147500 km,Abu-abu,2488 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,Yogyakarta,Automatic
2018 Mitsubishi Xpander 1.5 ULTIMATE Wagon,Mobil Bekas,Rp 192.000.000,2018.0,85 - 90K km,Silver,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Yogyakarta,Automatic
2015 Honda Accord 2.4 VTi-L Sedan,Mobil Bekas,Rp 229.000.000,2015.0,115 - 120K km,Hitam,2356 cc,Pertamax,Complete Built Up (CBU),5.0,4.0,Yogyakarta,Automatic
2017 Honda HR-V 1.5 E SUV,Mobil Bekas,Rp 185.000.000,2017.0,70 - 75K km,Silver,1497 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
"2022 Mazda CX-8 2,5 SKYACTIV-G Elite Wagon",Mobil Bekas,Rp 615.000.000,2022.0,12000 km,Merah,2488 cc,Pertamax,Complete Built Up (CBU),6.0,5.0,DKI Jakarta,Automatic
2022 Honda Brio 1.2 E Satya Hatchback DP & Angsuran Ringan,Mobil Bekas,Rp 168.000.000,2022.0,20 - 25K km,Putih,1199 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Automatic
"2019 Honda CR-V 1,5 Prestige VTEC SUV",Mobil Bekas,Rp 380.000.000,2019.0,30000 km,Putih,1498 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2019 Mitsubishi Xpander 1.5 ULTIMATE Wagon MATIC,Mobil Bekas,Rp 218.000.000,2019.0,70 - 75K km,Hitam,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Tengah,Automatic
2018 Honda CR-V 1.5 Prestige VTEC SUV,Mobil Bekas,Rp 345.000.000,2018.0,80 - 85K km,Abu-abu,1498 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2018 Suzuki Baleno 1.4 GL Hatchback Matic DP Angsuran Ringan,Mobil Bekas,Rp 168.000.000,2018.0,80 - 85K km,Merah,1373 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,Jawa Barat,Automatic
2016 Toyota Yaris 1.5 TRD Sportivo Heykers Hatchback,Mobil Bekas,Rp 170.000.000,2016.0,35 - 40K km,Putih,1496 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Timur,Manual
2019 Mitsubishi Xpander 1.5 SPORT Wagon DP Angsuran Terjangkau,Mobil Bekas,Rp 210.000.000,2019.0,85 - 90K km,Putih,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
2017 Daihatsu Ayla 1.0 X Hatchback,Mobil Bekas,Rp 86.000.000,2017.0,20 - 25K km,Merah,998 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Manual
2019 SUPER LANGKA !!! Mazda MX-5 MX5 Miata Anniversary Edition AT Orange Metalik,Mobil Bekas,Rp 825.000.000,2019.0,7000 km,Orange,1998 cc,Pertamax,Complete Built Up (CBU),2.0,2.0,DKI Jakarta,Automatic
2018 Honda Brio 1.2 RS Hatchback,Mobil Bekas,Rp 128.000.000,2018.0,100 - 105K km,Hitam,1199 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Banten,Automatic
SUZUKI XL7 ALPHA AT 2021 MATIC PERFECT COND FULL ORI PEMAKAIAN 2022,Mobil Bekas,Rp 195.500.000,2021.0,35000 km,Hitam,1462 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Banten,Automatic
2018 Honda Jazz 1.5 RS Hatchback PRemium,Mobil Bekas,Rp 215.000.000,2018.0,20 - 25K km,Hitam,1497 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2019 Mitsubishi Xpander 1.5 ULTIMATE Wagon,Mobil Bekas,Rp 182.000.000,2019.0,45 - 50K km,Silver,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2017 Honda CR-V 1.5 Prestige VTEC SUV,Mobil Bekas,Rp 380.000.000,2017.0,70 - 75K km,Putih,1498 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Timur,Automatic
"2019 Mazda CX-5 2,5 Elite SUV",Mobil Bekas,Rp 370.000.000,2019.0,57552 km,Abu-abu,2488 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2021 Honda Brio 1.2 E Satya Hatchback premium,Mobil Bekas,Rp 137.000.000,2021.0,45 - 50K km,Silver,1199 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Manual
2016 Toyota Yaris 1.5 TRD Sportivo Hatchback ISTIMEWA TERAWAT SIAP PAKAI PAJAK PANJANG 2025,Mobil Bekas,Rp 139.500.000,2016.0,85 - 90K km,Hitam,1496 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Manual
2017 Toyota Kijang Innova 2.0 V MPV,Mobil Bekas,Rp 232.000.000,2017.0,75 - 80K km,Silver,1998 cc,Pertamax,Complete Knock Down (CKD),8.0,5.0,DKI Jakarta,Automatic
2021 Mitsubishi Xpander 1.5 CROSS Premium Package Wagon,Mobil Bekas,Rp 232.000.000,2021.0,25 - 30K km,Putih,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2017 Honda Accord 2.4 VTi-L Sedan,Mobil Bekas,Rp 267.000.000,2017.0,90 - 95K km,Silver,2356 cc,Pertamax,Complete Built Up (CBU),5.0,4.0,DKI Jakarta,Automatic
2018 Honda Civic 1.5 ES Sedan,Mobil Bekas,Rp 350.000.000,2018.0,40 - 45K km,Hitam,1498 cc,Pertamax,Complete Built Up (CBU),5.0,4.0,Jawa Barat,Automatic
2020 Toyota Rush 1.5 TRD Sportivo SUV,Mobil Bekas,Rp 235.000.000,2020.0,25 - 30K km,Putih,1496 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Timur,Automatic
2019 Toyota Rush 1.5 TRD Sportivo SUV - Mobil Bebas LAK dan Banjir,Mobil Bekas,Rp 205.000.000,2019.0,60 - 65K km,Hitam,1496 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2007 Honda CR-V 2.4 2.4 i-VTEC SUV CBU MATIC LANGKA,Mobil Bekas,Rp 142.000.000,2007.0,160 - 165K km,Silver,2354 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Tengah,Automatic
2016 Toyota Kijang Innova 2.0 Q MPV,Mobil Bekas,Rp 239.000.000,2016.0,118000 km,Abu-abu,1998 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2018 Honda Brio 1.2 RS Hatchback,Mobil Bekas,Rp 137.000.000,2018.0,40 - 45K km,Putih,1199 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Automatic
2020 Mazda CX-5 2.5 GT SUV km 30.000 service record,Mobil Bekas,Rp 410.000.000,2020.0,25 - 30K km,Hitam,2488 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2023 Daihatsu Ayla 1.0 X Hatchback PROMO TERMURAH CIAMIK,Mobil Bekas,Rp 127.500.000,2023.0,20 - 25K km,Putih,998 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
"2020 Lexus RX300 2.0 F-Sport SUV Facelift,Sonic Grey on RED,pemakaian 2021,pajak Maret 2025,GANJIL,a/n Perusahaan km 32K RECORD",Mobil Bekas,Rp 1.010.000.000,2020.0,30 - 35K km,Abu-abu,1998 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
"2019 Mitsubishi Xpander 1,5 ULTIMATE Wagon",Mobil Bekas,Rp 185.000.000,2019.0,51927 km,Silver,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
"Pajak panjang Toyota Alphard G Premium Sound AT 2009 Abu, Low KM",Mobil Bekas,Rp 220.000.000,2009.0,91000 km,Silver,2362 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,Jawa Barat,Automatic
"2019 Honda HR-V 1,5 E Special Edition km 16rb asli",Mobil Bekas,Rp 250.000.000,2019.0,16000 km,Putih,1497 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2019 Toyota Avanza 1.3 G MPV - Mobil Keluarga Bandung Bergaransi,Mobil Bekas,Rp 173.000.000,2019.0,50 - 55K km,Hitam,1329 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Manual
2022 Wuling Confero 1.5 Wagon,Mobil Bekas,Rp 105.000.000,2022.0,5 - 10K km,Silver,1485 cc,Pertamax,Complete Knock Down (CKD),8.0,5.0,DKI Jakarta,Manual
2018 Honda Brio 1.2 Satya E Hatchback,Mobil Bekas,Rp 107.000.000,2018.0,25 - 30K km,Silver,1199 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Manual
"2012 Chevrolet Orlando 1,8 LT SUV",Mobil Bekas,Rp 149.000.000,2012.0,68000 km,Putih,1796 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,Jawa Barat,Automatic
2014 Toyota NAV1 2.0 Luxury V MPV,Mobil Bekas,Rp 181.000.000,2014.0,110 - 115K km,Putih,1987 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
2019 Wuling Confero 1.5 S L Lux Wagon,Mobil Bekas,Rp 123.000.000,2019.0,25 - 30K km,Abu-abu,1485 cc,Pertamax,Complete Knock Down (CKD),8.0,5.0,DKI Jakarta,Manual
2018 Toyota Avanza 1.3 G MPV - Pajak Panjang Aman - Mobil Bekas Termurah,Mobil Bekas,Rp 149.000.000,2018.0,80 - 85K km,Hitam,1329 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Banten,Manual
"2018 Suzuki Ignis 1,2 GL Hatchback",Mobil Bekas,Rp 108.000.000,2018.0,43611 km,Putih,1197 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,Jawa Barat,Manual
2018 Mazda CX-5 2.5 Elite SUV,Mobil Bekas,Rp 385.000.000,2018.0,50 - 55K km,Abu-abu,2488 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,Jawa Timur,Automatic
2017 Toyota Sienta 1.5 V MPV,Mobil Bekas,Rp 159.000.000,2017.0,75000 km,Hitam,1497 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
