Title,Harga,Kondisi,Tahun Kendaraan,Kilometer,Warna,Cakupan mesin,Transmisi,Penumpang,Pintu,Dirakit,Tipe Bahan Bakar
2017 Mazda CX-5 2.5 GT SUV,Rp 339.000.000,Mobil Bekas,2017,45 - 50K km,Merah,2488 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2015 Mazda CX-5 2.5 GT,Rp 189.000.000,Mobil Bekas,2015,147500 km,Abu-abu,2488 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2018 Mitsubishi Xpander 1.5 ULTIMATE Wagon,Rp 192.000.000,Mobil Bekas,2018,85 - 90K km,Silver,1499 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2015 Honda Accord 2.4 VTi-L Sedan,Rp 229.000.000,Mobil Bekas,2015,115 - 120K km,Hitam,2356 cc,Automatic,5,4,Complete Built Up (CBU),Pertamax
2017 Honda HR-V 1.5 E SUV,Rp 185.000.000,Mobil Bekas,2017,70 - 75K km,Silver,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
"2022 Mazda CX-8 2,5 SKYACTIV-G Elite Wagon",Rp 615.000.000,Mobil Bekas,2022,12000 km,Merah,2488 cc,Automatic,6,5,Complete Built Up (CBU),Pertamax
2022 Honda Brio 1.2 E Satya Hatchback DP & Angsuran Ringan,Rp 168.000.000,Mobil Bekas,2022,20 - 25K km,Putih,1199 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
"2019 Honda CR-V 1,5 Prestige VTEC SUV",Rp 380.000.000,Mobil Bekas,2019,30000 km,Putih,1498 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2019 Mitsubishi Xpander 1.5 ULTIMATE Wagon MATIC,Rp 218.000.000,Mobil Bekas,2019,70 - 75K km,Hitam,1499 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2018 Honda CR-V 1.5 Prestige VTEC SUV,Rp 345.000.000,Mobil Bekas,2018,80 - 85K km,Abu-abu,1498 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2018 Suzuki Baleno 1.4 GL Hatchback Matic DP Angsuran Ringan,Rp 168.000.000,Mobil Bekas,2018,80 - 85K km,Merah,1373 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2016 Toyota Yaris 1.5 TRD Sportivo Heykers Hatchback,Rp 170.000.000,Mobil Bekas,2016,35 - 40K km,Putih,1496 cc,Manual,5,5,Complete Knock Down (CKD),Pertamax
2019 Mitsubishi Xpander 1.5 SPORT Wagon DP Angsuran Terjangkau,Rp 210.000.000,Mobil Bekas,2019,85 - 90K km,Putih,1499 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2017 Daihatsu Ayla 1.0 X Hatchback,Rp 86.000.000,Mobil Bekas,2017,20 - 25K km,Merah,998 cc,Manual,5,5,Complete Knock Down (CKD),Pertamax
2019 SUPER LANGKA !!! Mazda MX-5 MX5 Miata Anniversary Edition AT Orange Metalik,Rp 825.000.000,Mobil Bekas,2019,7000 km,Orange,1998 cc,Automatic,2,2,Complete Built Up (CBU),Pertamax
2018 Honda Brio 1.2 RS Hatchback,Rp 128.000.000,Mobil Bekas,2018,100 - 105K km,Hitam,1199 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
SUZUKI XL7 ALPHA AT 2021 MATIC PERFECT COND FULL ORI PEMAKAIAN 2022,Rp 195.500.000,Mobil Bekas,2021,35000 km,Hitam,1462 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2018 Honda Jazz 1.5 RS Hatchback PRemium,Rp 215.000.000,Mobil Bekas,2018,20 - 25K km,Hitam,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2019 Mitsubishi Xpander 1.5 ULTIMATE Wagon,Rp 182.000.000,Mobil Bekas,2019,45 - 50K km,Silver,1499 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
"2019 Mazda CX-5 2,5 Elite SUV",Rp 370.000.000,Mobil Bekas,2019,57552 km,Abu-abu,2488 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2021 Honda Brio 1.2 E Satya Hatchback premium,Rp 137.000.000,Mobil Bekas,2021,45 - 50K km,Silver,1199 cc,Manual,5,5,Complete Knock Down (CKD),Pertamax
2016 Toyota Yaris 1.5 TRD Sportivo Hatchback ISTIMEWA TERAWAT SIAP PAKAI PAJAK PANJANG 2025,Rp 139.500.000,Mobil Bekas,2016,85 - 90K km,Hitam,1496 cc,Manual,5,5,Complete Knock Down (CKD),Pertamax
2017 Toyota Kijang Innova 2.0 V MPV,Rp 232.000.000,Mobil Bekas,2017,75 - 80K km,Silver,1998 cc,Automatic,8,5,Complete Knock Down (CKD),Pertamax
2021 Mitsubishi Xpander 1.5 CROSS Premium Package Wagon,Rp 232.000.000,Mobil Bekas,2021,25 - 30K km,Putih,1499 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2017 Honda Accord 2.4 VTi-L Sedan,Rp 267.000.000,Mobil Bekas,2017,90 - 95K km,Silver,2356 cc,Automatic,5,4,Complete Built Up (CBU),Pertamax
2018 Honda Civic 1.5 ES Sedan,Rp 350.000.000,Mobil Bekas,2018,40 - 45K km,Hitam,1498 cc,Automatic,5,4,Complete Built Up (CBU),Pertamax
2020 Toyota Rush 1.5 TRD Sportivo SUV,Rp 235.000.000,Mobil Bekas,2020,25 - 30K km,Putih,1496 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2019 Toyota Rush 1.5 TRD Sportivo SUV - Mobil Bebas LAK dan Banjir,Rp 205.000.000,Mobil Bekas,2019,60 - 65K km,Hitam,1496 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2007 Honda CR-V 2.4 2.4 i-VTEC SUV CBU MATIC LANGKA,Rp 142.000.000,Mobil Bekas,2007,160 - 165K km,Silver,2354 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2016 Toyota Kijang Innova 2.0 Q MPV,Rp 239.000.000,Mobil Bekas,2016,118000 km,Abu-abu,1998 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2018 Honda Brio 1.2 RS Hatchback,Rp 137.000.000,Mobil Bekas,2018,40 - 45K km,Putih,1199 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2020 Mazda CX-5 2.5 GT SUV km 30.000 service record,Rp 410.000.000,Mobil Bekas,2020,25 - 30K km,Hitam,2488 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2023 Daihatsu Ayla 1.0 X Hatchback PROMO TERMURAH CIAMIK,Rp 127.500.000,Mobil Bekas,2023,20 - 25K km,Putih,998 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
"2020 Lexus RX300 2.0 F-Sport SUV Facelift,Sonic Grey on RED,pemakaian 2021,pajak Maret 2025,GANJIL,a/n Perusahaan km 32K RECORD",Rp 1.010.000.000,Mobil Bekas,2020,30 - 35K km,Abu-abu,1998 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
"2019 Mitsubishi Xpander 1,5 ULTIMATE Wagon",Rp 185.000.000,Mobil Bekas,2019,51927 km,Silver,1499 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
"Pajak panjang Toyota Alphard G Premium Sound AT 2009 Abu, Low KM",Rp 220.000.000,Mobil Bekas,2009,91000 km,Silver,2362 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
"2019 Honda HR-V 1,5 E Special Edition km 16rb asli",Rp 250.000.000,Mobil Bekas,2019,16000 km,Putih,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2019 Toyota Avanza 1.3 G MPV - Mobil Keluarga Bandung Bergaransi,Rp 173.000.000,Mobil Bekas,2019,50 - 55K km,Hitam,1329 cc,Manual,7,5,Complete Knock Down (CKD),Pertamax
2022 Wuling Confero 1.5 Wagon,Rp 105.000.000,Mobil Bekas,2022,5 - 10K km,Silver,1485 cc,Manual,8,5,Complete Knock Down (CKD),Pertamax
2018 Honda Brio 1.2 Satya E Hatchback,Rp 107.000.000,Mobil Bekas,2018,25 - 30K km,Silver,1199 cc,Manual,5,5,Complete Knock Down (CKD),Pertamax
"2012 Chevrolet Orlando 1,8 LT SUV",Rp 149.000.000,Mobil Bekas,2012,68000 km,Putih,1796 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
2014 Toyota NAV1 2.0 Luxury V MPV,Rp 181.000.000,Mobil Bekas,2014,110 - 115K km,Putih,1987 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2019 Wuling Confero 1.5 S L Lux Wagon,Rp 123.000.000,Mobil Bekas,2019,25 - 30K km,Abu-abu,1485 cc,Manual,8,5,Complete Knock Down (CKD),Pertamax
2018 Toyota Avanza 1.3 G MPV - Pajak Panjang Aman - Mobil Bekas Termurah,Rp 149.000.000,Mobil Bekas,2018,80 - 85K km,Hitam,1329 cc,Manual,7,5,Complete Knock Down (CKD),Pertamax
"2018 Suzuki Ignis 1,2 GL Hatchback",Rp 108.000.000,Mobil Bekas,2018,43611 km,Putih,1197 cc,Manual,5,5,Complete Built Up (CBU),Pertamax
2018 Mazda CX-5 2.5 Elite SUV,Rp 385.000.000,Mobil Bekas,2018,50 - 55K km,Abu-abu,2488 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2017 Toyota Sienta 1.5 V MPV,Rp 159.000.000,Mobil Bekas,2017,75000 km,Hitam,1497 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2016 Honda Civic 1.5 ES Sedan,Rp 280.000.000,Mobil Bekas,2016,110 - 115K km,Abu-abu,1498 cc,Automatic,5,4,Complete Built Up (CBU),Pertamax
2021 Honda CR-V 1.5 VTEC SUV,Rp 415.000.000,Mobil Bekas,2021,0 - 5K km,Hitam,1498 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2012 Honda Freed 1.5 1.5 MPV - Pajak Panjang Setahun Sampai 2025,Rp 152.000.000,Mobil Bekas,2012,120 - 125K km,Putih,1497 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2021 Daihatsu Xenia 1.3 R ADS MPV - PROMO LOW DP,Rp 197.000.000,Mobil Bekas,2021,15 - 20K km,Abu-abu,1329 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2022 Toyota Yaris 1.5 S GR Sport Hatchback PREMIUM,Rp 231.000.000,Mobil Bekas,2022,20 - 25K km,Kuning,1496 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2021 Toyota Alphard 2.5 G Van Wagon,Rp 975.000.000,Mobil Bekas,2021,30 - 35K km,Hitam,2494 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
2019 Mitsubishi Pajero Sport 2.4 Dakar SUV - Mobil Bekas Bergaransi Aman - Unit Tangan Pertama,Rp 429.000.000,Mobil Bekas,2019,55 - 60K km,Hitam,2442 cc,Automatic,7,5,Complete Knock Down (CKD),Solar
2021 Wuling Confero 1.5 S C Lux Wagon,Rp 130.000.000,Mobil Bekas,2021,25 - 30K km,Hitam,1485 cc,Manual,8,5,Complete Knock Down (CKD),Pertamax
"2019 Mercedes-Benz E350 2.0 AMG Sedan,EQ BOSST AMG LINE [W213],NIK 2019,GANJIL,pajak Februari 2025, B dari Jakarta BARAT,Odo 28K RECORD",Rp 795.000.000,Mobil Bekas,2019,25 - 30K km,Hitam,1991 cc,Automatic,5,4,Complete Knock Down (CKD),Pertamax
2017 Daihatsu Ayla 1.0 X Hatchback,Rp 73.000.000,Mobil Bekas,2017,20 - 25K km,Merah,998 cc,Manual,5,5,Complete Knock Down (CKD),Pertamax
"2019 Mitsubishi Xpander 1,5 SPORT Wagon",Rp 179.000.000,Mobil Bekas,2019,78650 km,Hitam,1499 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2015 Honda Jazz 1.5 S Hatchback,Rp 160.000.000,Mobil Bekas,2015,120 - 125K km,Putih,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2018 Mazda CX-3 2.0 Touring Wagon,Rp 260.000.000,Mobil Bekas,2018,40 - 45K km,Abu-abu,1998 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2021 Toyota Raize 1.0 GR Sport TSS Wagon,Rp 231.000.000,Mobil Bekas,2021,25 - 30K km,Biru,996 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
"2023 Hyundai Stargazer 1,5 Prime Wagon",Rp 238.000.000,Mobil Bekas,2023,15651 km,Ungu,1497 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2018 BMW 530i 2.0 Luxury Sedan TERMURAH CASH/CREDIT HARGA SAMA MOBIL BEKAS DENGAN BUNGA MOBIL BARU TERMURAH SE-INDONESIA CERTIFIED BMW PREMIUM SELECTI,Rp 695.000.000,Mobil Bekas,2018,30 - 35K km,Biru,1998 cc,Automatic,5,4,Complete Knock Down (CKD),Pertamax
2020 Toyota Alphard 2.5 G Van Wagon TRANSFORMERS BEST PERFORMANCE,Rp 800.000.000,Mobil Bekas,2020,50 - 55K km,Putih,2494 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
2022 Honda Brio 1.2 E Satya Hatchback - Kilometer Rendah - Cicilan Kecil,Rp 164.000.000,Mobil Bekas,2022,20 - 25K km,Merah,1199 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
"2013 Mazda VX-1 1,4 R Grade MPV",Rp 100.000.000,Mobil Bekas,2013,36000 km,Hitam,1373 cc,Manual,7,5,Complete Knock Down (CKD),Pertamax
"2019 Toyota Alphard 2.5 G Van Wagon ATPM,Facelift,White on Beige,NIK 2019,pajak Maret 2025,number 1 Digits GENAP,RECORD",Rp 830.000.000,Mobil Bekas,2019,70 - 75K km,Putih,2494 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
"2014 Honda Freed 1,5 S MPV",Rp 150.000.000,Mobil Bekas,2014,113000 km,Silver,1497 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2021 KIA Sonet 1.5 Premiere Wagon - Unit Tangan Pertama - Mobil Bergaransi Aman,Rp 249.000.000,Mobil Bekas,2021,40 - 45K km,Abu-abu,1497 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2015 Honda City 1.5 E Sedan,Rp 165.000.000,Mobil Bekas,2015,85 - 90K km,Silver,1497 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
"2023 Mazda 2 1,5 GT Hatchback",Rp 330.000.000,Mobil Bekas,2023,3700 km,Merah,1496 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
"2019 Suzuki Ertiga 1,5 GX MPV",Rp 168.000.000,Mobil Bekas,2019,45750 km,Abu-abu,1462 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
"2015 Mercedes-Benz S400 3,5 Hybrid Sedan",Rp 999.000.000,Mobil Bekas,2015,45000 km,Hitam,3498 cc,Automatic,5,4,Complete Built Up (CBU),Pertamax
2014 Toyota Fortuner 2.7 G Luxury SUV,Rp 232.000.000,Mobil Bekas,2014,105 - 110K km,Silver,2694 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
"2018 Mitsubishi Xpander 1,5 ULTIMATE Wagon",Rp 180.000.000,Mobil Bekas,2018,71217 km,Hitam,1499 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
"2019 Honda Jazz 1,5 RS Hatchback",Rp 227.000.000,Mobil Bekas,2019,54498 km,Merah,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2019 Nissan Livina 1.5 VL Wagon,Rp 165.000.000,Mobil Bekas,2019,55 - 60K km,Hitam,1499 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2014 Toyota Alphard 2.4 SC MPV,Rp 325.000.000,Mobil Bekas,2014,150 - 155K km,Hitam,2362 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
"2020 Toyota Alphard 2.5 G Van Wagon ATPM,Facelift,White on Beige,NIK 2020,GENAP,pajak NOVEMBER 2024,km 33K RECORD",Rp 925.000.000,Mobil Bekas,2020,30 - 35K km,Hitam,2494 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
2017 Honda Brio 1.2 Satya E Hatchback - Mobil Murah Plat Ganjil,Rp 126.000.000,Mobil Bekas,2017,85 - 90K km,Putih,1199 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
"2015 Toyota Agya 1,0 TRD Sportivo Hatchback",Rp 95.000.000,Mobil Bekas,2015,74264 km,Silver,998 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2019 BMW 320i 2.0 Sport Sedan TERMURAH CASH/CREDIT HARGA SAMA MOBIL BEKAS DENGAN BUNGA MOBIL BARU TERMURAH SE-INDONESIA CERTIFIED BMW PREMIUM SELECTIO,Rp 660.000.000,Mobil Bekas,2019,35 - 40K km,Abu-abu,1998 cc,Automatic,5,4,Complete Knock Down (CKD),Pertamax
"2016 Toyota Fortuner 2,4 VRZ SUV",Rp 345.000.000,Mobil Bekas,2016,61193 km,Putih,2393 cc,Automatic,7,5,Complete Knock Down (CKD),Solar
2022 Toyota Veloz 1.5 Q Wagon (Low Km),Rp 227.000.000,Mobil Bekas,2022,15 - 20K km,Silver,1496 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2022 Honda HR-V 1.5 RS Turbo SUV PREMIUM,Rp 409.000.000,Mobil Bekas,2022,15 - 20K km,Hitam,1498 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
"2021 Suzuki XL7 1,5 ALPHA Wagon",Rp 212.000.000,Mobil Bekas,2021,24864 km,Hitam,1462 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2020 Toyota Avanza 1.3 G MPV PREMIUM,Rp 179.000.000,Mobil Bekas,2020,20 - 25K km,Silver,1329 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2018 Daihatsu Xenia 1.3 R MPV,Rp 139.000.000,Mobil Bekas,2018,90 - 95K km,Hitam,1329 cc,Manual,7,5,Complete Knock Down (CKD),Pertamax
"2015 Porsche Macan 3,0 S",Rp 840.000.000,Mobil Bekas,2015,48000 km,Biru,2997 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2021 Wuling Confero 1.5 S L Lux+ Wagon - Mobil Bekas Kilometer Masih Rendah,Rp 128.000.000,Mobil Bekas,2021,25 - 30K km,Hitam,1485 cc,Manual,8,5,Complete Knock Down (CKD),Pertamax
"2021 Toyota Alphard 2.5 G Van Wagon ATPM,Facelift,NIK 2021,GANJIL, B dari Jakarta Selatan pjk JULI 2024,a/n Perusahaan,km 39K RECORD",Rp 985.000.000,Mobil Bekas,2021,35 - 40K km,Hitam,2494 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
2020 Toyota C-HR 1.8 Hybrid Wagon PREMIUM,Rp 369.000.000,Mobil Bekas,2020,10 - 15K km,Silver,1798 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2021 Wuling Confero 1.5 S L Lux+ Wagon - Mobil Bekas Cicilan dan DP Rendah,Rp 128.000.000,Mobil Bekas,2021,25 - 30K km,Hitam,1485 cc,Manual,8,5,Complete Knock Down (CKD),Pertamax
2017 Toyota Yaris 1.5 TRD Sportivo Heykers Hatchback,Rp 197.000.000,Mobil Bekas,2017,25 - 30K km,Putih,1496 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
"2023 Honda Brio E CVT, LIKE NEW CONDITION!",Rp 160.000.000,Mobil Bekas,2023,9000 km,Abu-abu,1199 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2018 Daihatsu Terios 1.5 R SUV,Rp 177.000.000,Mobil Bekas,2018,80 - 85K km,Merah,1496 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
Mercedes SL 300 th2010 Grand edition,Rp 797.000.000,Mobil Bekas,2010,35000 km,Hitam,2996 cc,Automatic,2,2,Complete Built Up (CBU),Pertamax
2022 Daihatsu Ayla 1.0 D+ Hatchback PREMIUM,Rp 95.000.000,Mobil Bekas,2022,25 - 30K km,Silver,998 cc,Manual,5,5,Complete Knock Down (CKD),Pertamax
"2017 Honda HR-V 1,8 Prestige SUV",Rp 230.000.000,Mobil Bekas,2017,64000 km,Hitam,1799 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2021 Toyota Raize 1.0 G Wagon,Rp 201.000.000,Mobil Bekas,2021,35 - 40K km,Abu-abu,996 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2014 Daihatsu Xenia 1.3 R SPORTY MPV,Rp 119.000.000,Mobil Bekas,2014,115 - 120K km,Hitam,1298 cc,Manual,7,5,Complete Knock Down (CKD),Pertamax
"2019 Toyota Yaris 1,5 TRD Sportivo Hatchback",Rp 190.000.000,Mobil Bekas,2019,21000 km,Merah,1496 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2023 Toyota Rush 1.5 G SUV ISTIMEWA TERAWAT SIAP PAKAI,Rp 219.850.000,Mobil Bekas,2023,10 - 15K km,Hitam,1496 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2021 Toyota Calya 1.2 G MPV DP Terjangkau,Rp 135.000.000,Mobil Bekas,2021,25 - 30K km,Abu-abu,1197 cc,Manual,7,5,Complete Knock Down (CKD),Pertamax
(KM30000) MINI COOPER 5 DOORS 1.5 AT 2016 NIK 2015 ISTIMEWA KM RENDAH!!,Rp 390.000.000,Mobil Bekas,2015,30000 km,Biru,1499 cc,Automatic,4,3,Complete Built Up (CBU),Pertamax
2022 Wuling Confero 1.5 Wagon ISTIMEWA TERAWAT SIAP PAKAI,Rp 98.500.000,Mobil Bekas,2022,0 - 5K km,Putih,1485 cc,Manual,8,5,Complete Knock Down (CKD),Pertamax
2014 Nissan X-Trail 2.5 SUV At,Rp 177.000.000,Mobil Bekas,2014,95 - 100K km,Hitam,2488 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2015 Toyota Avanza 1.5 Veloz MPV At,Rp 147.000.000,Mobil Bekas,2015,80 - 85K km,Hitam,1496 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2020 BMW X1 1.5 sDrive18i xLine SUV-(KM20000)BMW X1 LCI XLINE 2021 SUNROOF WARRANTY FULL SPAREPART,Rp 485.000.000,Mobil Bekas,2020,22500 km,Hitam,1499 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2013 Honda Freed 1.5 S MPV SD Ac Doble blower,Rp 149.000.000,Mobil Bekas,2013,100 - 105K km,Abu-abu,1497 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2018 Honda HR-V 1.5 E SUV At,Rp 210.000.000,Mobil Bekas,2018,115 - 120K km,Hitam,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2019 Honda HR-V 1.8 Prestige SUV ISTIMEWA TERAWAT SIAP PAKAI,Rp 272.500.000,Mobil Bekas,2019,50 - 55K km,Abu-abu,1799 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
"Promo Harga spesial Honda Mobilio 1,5 E 2014 AT hitam metalik MPV",Rp 113.000.000,Mobil Bekas,2014,103000 km,Hitam,1496 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2019 Suzuki Baleno 1.4 Hatchback,Rp 163.000.000,Mobil Bekas,2019,20 - 25K km,Merah,1373 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2017 Toyota Vellfire 2.5 G Van Wagon (Nopol Ganjil),Rp 688.000.000,Mobil Bekas,2017,75 - 80K km,Hitam,2494 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
2015 Mercedes-Benz AMG GT 4.0 S Coupe AT CBU (Nopol Ganjil),Rp 3.850.000.000,Mobil Bekas,2015,5 - 10K km,Kuning,3982 cc,Automatic,2,2,Complete Built Up (CBU),Pertamax
Bagus Banget. Toyota Alphard PILOT SEAT ATPM G 09 Hitam,Rp 252.000.000,Mobil Bekas,2009,108000 km,Hitam,2362 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
2015 Mitsubishi Triton 2.5 GLS Pick-up,Rp 198.000.000,Mobil Bekas,2015,137000 km,Putih,2477 cc,Manual,5,4,Complete Built Up (CBU),Solar
2013 Toyota Alphard 2.4 S MPV,Rp 295.000.000,Mobil Bekas,2013,80000 km,Hitam,2362 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
2015 Honda HR-V 1.8 Prestige SUV,Rp 220.000.000,Mobil Bekas,2015,36000 km,Putih,1799 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
KM 92 RB. Rapi. Toyota Vellfire V Premium Sound Matic Hitam,Rp 230.000.000,Mobil Bekas,2009,92000 km,Hitam,2362 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
2013 Toyota Alphard 2.4 S MPV,Rp 295.000.000,Mobil Bekas,2013,88000 km,Hitam,2362 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
"TDP 80 JUTA 2019 Toyota Vellfire 2,5 G Van Wagon",Rp 828.000.000,Mobil Bekas,2019,49000 km,Putih,2494 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
2015 Suzuki Ertiga 1.4 GX MPV,Rp 128.000.000,Mobil Bekas,2015,60 - 65K km,Silver,1373 cc,Manual,7,5,Complete Knock Down (CKD),Pertamax
2021 Mitsubishi Xpander 1.5 CROSS Premium Package Wagon,Rp 259.000.000,Mobil Bekas,2021,50 - 55K km,Hitam,1499 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2020 Toyota Vios 1.5 G Sedan [Garansi Otospector & Sertifikat Bebas Tabrak dan Banjir],Rp 175.000.000,Mobil Bekas,2020,45 - 50K km,Hitam,1496 cc,Automatic,5,4,Complete Knock Down (CKD),Pertamax
2016 Honda BR-V 1.5 E SUV,Rp 154.500.000,Mobil Bekas,2016,85 - 90K km,Merah,1497 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2009 Mercedes-Benz E280 Sedan,Rp 175.000.000,Mobil Bekas,2009,120 - 125K km,Hitam,2996 cc,Automatic,5,4,Complete Knock Down (CKD),Pertamax
2019 Mitsubishi Xpander 1.5 ULTIMATE Wagon PROMO CUCI GUDANG DP 15JT CICILAN 5JTAN WARRANTY SETAHUN BONUS DETAILING GRATIS,Rp 212.000.000,Mobil Bekas,2019,70 - 75K km,Silver,1499 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
KM 950 LIKE NEW 2023 BMW X7 3.0 xDrive40i M Sport LCI Wagon xDrive 40i Facelift 2024,Rp 2.250.000.000,Mobil Bekas,2023,950 km,Hitam,2998 cc,Automatic,6,5,Complete Built Up (CBU),Pertamax
2021 BMW 320i 2.0 Dynamic Sedan TERMURAH CASH/CREDIT HARGA SAMA MOBIL BEKAS DENGAN BUNGA MOBIL BARU TERMURAH SE-INDONESIA CERTIFIED BMW PREMIUM SELECT,Rp 775.000.000,Mobil Bekas,2021,10 - 15K km,Biru,1998 cc,Automatic,5,4,Complete Knock Down (CKD),Pertamax
2018 Honda HR-V E Special Edition SUV,Rp 237.000.000,Mobil Bekas,2018,90 - 95K km,Abu-abu,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2018 Honda HR-V E Special Edition SUV,Rp 236.000.000,Mobil Bekas,2018,70 - 75K km,Abu-abu,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2019 Honda HR-V E Special Edition SUV,Rp 240.000.000,Mobil Bekas,2019,95 - 100K km,Hitam,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2020 Toyota Kijang Innova 2.0 G MPV - Pajak Hidup - Mobil Bekas Terjamin Garansi Resmi 7G+,Rp 275.000.000,Mobil Bekas,2020,35 - 40K km,Hitam,1998 cc,Automatic,8,5,Complete Knock Down (CKD),Pertamax
